,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,snapshotDate,latestStockPrice,optionType,ticker
28,PINS250502C00036000,2025-04-10 13:50:41+00:00,36.0,0.13,0.0,0.5,0.0,0.0,3.0,77,2.16406708984375,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
29,PINS250502C00037000,2025-04-17 18:32:11+00:00,37.0,0.01,0.0,0.5,0.0,0.0,66.0,156,2.2968792578125,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
30,PINS250502C00038000,2025-04-28 13:30:04+00:00,38.0,0.06,0.0,0.21,0.049999997,499.99988,1.0,28,2.02344244140625,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
31,PINS250502C00039000,2025-04-03 16:02:19+00:00,39.0,0.12,0.0,0.5,0.0,0.0,2.0,11,2.5468786328124997,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
32,PINS250502C00040000,2025-04-25 19:40:47+00:00,40.0,0.1,0.0,0.5,0.0,0.0,6.0,23,2.6640658398437504,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
33,PINS250502C00041000,2025-04-11 19:40:43+00:00,41.0,0.05,0.0,0.5,0.0,0.0,1.0,4,2.777346806640625,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
34,PINS250502C00042000,2025-04-07 19:38:12+00:00,42.0,0.01,0.0,0.5,0.0,0.0,1.0,74,2.886721533203125,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
35,PINS250502C00043000,2025-04-03 16:00:46+00:00,43.0,0.02,0.0,0.45,0.0,0.0,3.0,27,2.925783935546875,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
36,PINS250502C00044000,2025-04-03 15:21:37+00:00,44.0,0.02,0.0,0.4,0.0,0.0,2.0,0,2.9531276171874996,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
37,PINS250502C00045000,2025-04-03 15:20:45+00:00,45.0,0.01,0.0,0.17,0.0,0.0,1.0,5,2.6250034375,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
38,PINS250502C00050000,2025-03-25 13:30:13+00:00,50.0,0.01,0.0,0.26,0.0,0.0,,2,3.2343769140624996,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,CALL,PINS
39,PINS250502P00013000,2025-04-14 15:32:24+00:00,13.0,0.08,0.0,0.65,0.0,0.0,,2,4.753910307617186,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
40,PINS250502P00015000,2025-04-09 13:49:34+00:00,15.0,0.27,0.0,0.65,0.0,0.0,,2,3.925781435546875,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
41,PINS250502P00017000,2025-04-14 15:32:24+00:00,17.0,0.18,0.0,0.22,0.0,0.0,,2,2.4843787890625,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
42,PINS250502P00017500,2025-04-22 13:49:38+00:00,17.5,0.01,0.0,0.65,0.0,0.0,,1,3.02343994140625,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
43,PINS250502P00019000,2025-04-17 17:01:42+00:00,19.0,0.01,0.0,0.01,-0.12,-92.30769,1.0,1,1.1875040625,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
44,PINS250502P00020000,2025-04-24 15:03:12+00:00,20.0,0.05,0.0,0.05,0.0,0.0,1.0,25,1.2812535937499998,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
45,PINS250502P00020500,2025-04-15 14:02:24+00:00,20.5,0.44,0.0,0.65,0.0,0.0,,32,2.07031732421875,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
46,PINS250502P00021000,2025-04-24 19:51:22+00:00,21.0,0.02,0.0,0.18,-0.08,-80.00001,1.0,40,1.3671906640625,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
47,PINS250502P00021500,2025-04-25 17:26:51+00:00,21.5,0.04,0.0,0.47,0.0,0.0,2.0,68,1.6015644921874999,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
48,PINS250502P00022000,2025-04-28 13:41:08+00:00,22.0,0.05,0.03,0.08,-0.10000001,-66.66667,2.0,425,1.015629921875,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
49,PINS250502P00022500,2025-04-28 16:10:39+00:00,22.5,0.07,0.03,0.09,-0.009999998,-12.499997,9.0,20,0.9257819921875,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
50,PINS250502P00023000,2025-04-25 19:59:44+00:00,23.0,0.12,0.05,0.09,0.0,0.0,107.0,181,0.8437515624999999,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
51,PINS250502P00023500,2025-04-28 18:24:50+00:00,23.5,0.12,0.08,0.11,-0.009999998,-7.692306,56.0,298,0.7929708203125,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
52,PINS250502P00024000,2025-04-28 19:54:53+00:00,24.0,0.15,0.12,0.16,-0.03999999,-21.052628,41.0,265,0.7597680273437502,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
53,PINS250502P00024500,2025-04-28 19:14:05+00:00,24.5,0.22,0.19,0.22,-0.019999996,-8.333331,100.0,167,0.726565234375,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
54,PINS250502P00025000,2025-04-28 19:56:34+00:00,25.0,0.31,0.26,0.36,-0.07999998,-20.512815,259.0,2171,0.7070341796875,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
55,PINS250502P00025500,2025-04-28 19:11:09+00:00,25.5,0.5,0.28,0.47,-0.060000002,-10.714286,1295.0,530,0.6093789062500001,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
56,PINS250502P00026000,2025-04-28 19:53:20+00:00,26.0,0.67,0.57,0.79,-0.06999999,-9.459458,430.0,1110,0.6992217578125001,False,REGULAR,USD,2025-05-02,2025-04-28,26.170000076293945,PUT,PINS
92,PINS250509C00029000,2025-04-28 19:54:47+00:00,29.0,0.99,0.9,1.07,-0.01999998,-1.9801961,170.0,274,1.1035201074218752,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
93,PINS250509C00029500,2025-04-25 19:12:42+00:00,29.5,0.91,0.66,0.92,0.0,0.0,3.0,17,1.05859845703125,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
94,PINS250509C00030000,2025-04-28 19:42:22+00:00,30.0,0.73,0.54,0.8,-0.03999996,-5.1948004,35.0,243,1.05078599609375,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
95,PINS250509C00030500,2025-04-28 13:44:45+00:00,30.5,0.62,0.42,0.68,-0.13999999,-18.421051,33.0,13,1.0312548437500002,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
96,PINS250509C00031000,2025-04-28 19:15:32+00:00,31.0,0.55,0.33,0.59,-0.050000012,-8.333335,81.0,198,1.0234423828125,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
97,PINS250509C00032000,2025-04-28 16:11:15+00:00,32.0,0.36,0.17,0.44,-0.049999982,-12.195117,10.0,378,0.999023447265625,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
98,PINS250509C00033000,2025-04-28 16:30:17+00:00,33.0,0.25,0.09,0.32,-0.08000001,-24.242426,51.0,48,0.9882813671875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
99,PINS250509C00034000,2025-04-28 17:48:58+00:00,34.0,0.18,0.0,0.24,-0.03999999,-18.181814,23.0,72,0.9531254687499999,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
100,PINS250509C00035000,2025-04-28 19:51:42+00:00,35.0,0.15,0.14,0.38,-0.03999999,-21.052628,15.0,56,1.2343788281249999,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
101,PINS250509C00036000,2025-04-28 19:43:09+00:00,36.0,0.11,0.0,0.14,0.0,0.0,43.0,93,1.000005,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
102,PINS250509C00037000,2025-04-25 13:33:44+00:00,37.0,0.11,0.0,0.11,0.0,0.0,2.0,14,1.0273486132812502,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
103,PINS250509C00038000,2025-04-28 18:44:47+00:00,38.0,0.07,0.03,0.09,-0.020000003,-22.222223,23.0,1275,1.109379453125,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
104,PINS250509C00039000,2025-04-25 15:30:07+00:00,39.0,0.08,0.02,0.08,0.0,0.0,1.0,3,1.1328168359375002,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
105,PINS250509C00040000,2025-04-25 19:04:37+00:00,40.0,0.04,0.01,0.07,0.0,0.0,5.0,6,1.15625421875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
106,PINS250509C00041000,2025-04-01 13:54:46+00:00,41.0,0.26,0.01,0.7,0.0,0.0,,3,1.8144540527343749,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
107,PINS250509C00042000,2025-04-02 15:49:49+00:00,42.0,0.23,0.0,0.7,0.0,0.0,,5,1.876953740234375,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
108,PINS250509C00043000,2025-04-14 17:44:40+00:00,43.0,0.03,0.0,0.5,0.0,0.0,3.0,3,1.8046884765624998,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
109,PINS250509C00044000,2025-04-14 19:16:16+00:00,44.0,0.01,0.0,0.5,0.0,0.0,1.0,1,1.865235048828125,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
110,PINS250509C00045000,2025-04-11 19:41:04+00:00,45.0,0.02,0.0,0.1,0.0,0.0,1.0,5,1.4609401953124999,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,CALL,PINS
111,PINS250509P00013000,2025-04-24 19:35:21+00:00,13.0,0.04,0.0,0.02,0.0,0.0,,4,1.625001875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
112,PINS250509P00015000,2025-04-22 14:54:14+00:00,15.0,0.04,0.01,0.3,-0.07,-63.636364,12.0,101,1.9921875390625,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
113,PINS250509P00016000,2025-04-25 14:53:23+00:00,16.0,0.06,0.03,0.5,0.0,0.0,1.0,1,2.031254921875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
114,PINS250509P00017000,2025-04-25 19:26:21+00:00,17.0,0.17,0.04,0.6,0.060000002,54.545456,20.0,46,1.9179691601562503,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
115,PINS250509P00017500,2025-04-28 18:23:02+00:00,17.5,0.15,0.08,0.3,0.02000001,15.384624,3.0,10,1.5898458007812497,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
116,PINS250509P00018000,2025-04-28 16:47:45+00:00,18.0,0.17,0.01,0.18,0.010000005,6.2500033,206.0,194,1.2890660546875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
117,PINS250509P00019000,2025-04-25 19:32:43+00:00,19.0,0.25,0.02,0.25,0.0,0.0,4.0,23,1.22266013671875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
118,PINS250509P00020000,2025-04-28 19:23:40+00:00,20.0,0.32,0.3,0.36,-0.04000002,-11.111116,18.0,145,1.3457063964843747,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
119,PINS250509P00020500,2025-04-25 19:51:29+00:00,20.5,0.4,0.38,0.43,0.0,0.0,5.0,47,1.3378939355468746,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
120,PINS250509P00021000,2025-04-28 18:15:41+00:00,21.0,0.51,0.35,0.5,-0.07999998,-13.5593195,28.0,113,1.2636755566406248,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
121,PINS250509P00021500,2025-04-28 19:08:50+00:00,21.5,0.57,0.33,0.58,-0.01999998,-3.3898275,50.0,108,1.19922275390625,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
122,PINS250509P00022000,2025-04-28 19:58:03+00:00,22.0,0.64,0.53,0.67,-0.030000031,-4.4776163,43.0,154,1.23047259765625,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
123,PINS250509P00022500,2025-04-28 19:54:51+00:00,22.5,0.79,0.46,0.79,-0.01999998,-2.4691334,218.0,17,1.1484417578125,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
124,PINS250509P00023000,2025-04-28 19:08:55+00:00,23.0,0.95,0.69,0.92,0.03999996,4.3956,122.0,316,1.1806681591796875,False,REGULAR,USD,2025-05-09,2025-04-28,26.170000076293945,PUT,PINS
8,F250502C00009500,2025-04-28 19:54:14+00:00,9.5,0.58,0.5,0.59,-0.00999999,-1.6949137,2105.0,8316,0.6093789062500001,True,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
9,F250502C00010000,2025-04-28 19:59:54+00:00,10.0,0.21,0.2,0.22,-0.030000001,-12.5,21622.0,35984,0.500005,True,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
10,F250502C00010500,2025-04-28 19:59:30+00:00,10.5,0.05,0.04,0.05,-0.029999997,-37.499996,5536.0,26692,0.48438015625,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
11,F250502C00011000,2025-04-28 19:56:08+00:00,11.0,0.01,0.01,0.02,-0.02,-66.66667,2774.0,7663,0.5625043750000001,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
12,F250502C00011500,2025-04-28 18:48:11+00:00,11.5,0.01,0.0,0.01,0.0,0.0,225.0,4608,0.6250037500000001,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
13,F250502C00012000,2025-04-25 17:57:39+00:00,12.0,0.01,0.0,0.01,0.0,0.0,110.0,1261,0.8125018749999999,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
14,F250502C00012500,2025-04-28 17:03:31+00:00,12.5,0.01,0.0,0.01,0.0,0.0,1.0,373,0.937500625,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
15,F250502C00013000,2025-04-25 16:07:36+00:00,13.0,0.01,0.0,0.01,-0.02,-66.66667,213.0,680,1.0625046875000002,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
16,F250502C00013500,2025-04-25 16:07:36+00:00,13.5,0.01,0.0,0.01,0.0,0.0,1.0,232,1.2500037499999999,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
17,F250502C00015000,2025-04-02 16:04:13+00:00,15.0,0.02,0.0,0.01,0.0,0.0,4.0,5,1.5625021874999998,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
18,F250502C00017500,2025-04-28 13:32:35+00:00,17.5,0.01,0.0,0.01,0.0,0.0,1.0,1,2.1250046874999997,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,CALL,F
19,F250502P00005500,2025-04-17 14:01:37+00:00,5.5,0.01,0.0,0.01,0.0,0.0,1.0,162,2.3750040624999995,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
20,F250502P00006000,2025-04-14 13:56:43+00:00,6.0,0.01,0.0,0.01,0.0,0.0,200.0,227,2.0625048437499998,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
21,F250502P00006500,2025-04-28 13:32:35+00:00,6.5,0.01,0.0,0.01,-0.01,-50.0,20.0,53,1.75000125,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
22,F250502P00007000,2025-04-24 16:01:47+00:00,7.0,0.01,0.0,0.01,0.0,0.0,60.0,833,1.5000025,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
23,F250502P00007500,2025-04-25 14:25:13+00:00,7.5,0.01,0.0,0.01,0.0,0.0,1.0,889,1.2500037499999999,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
24,F250502P00008000,2025-04-28 19:00:17+00:00,8.0,0.01,0.0,0.01,0.0,0.0,28.0,4197,0.9687503125,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
25,F250502P00008500,2025-04-28 17:43:39+00:00,8.5,0.01,0.0,0.01,-0.01,-50.0,69.0,4501,0.7500025,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
26,F250502P00009000,2025-04-28 19:34:08+00:00,9.0,0.02,0.01,0.02,0.0,0.0,3409.0,5960,0.64062859375,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
27,F250502P00009500,2025-04-28 19:54:22+00:00,9.5,0.04,0.04,0.05,-0.030000001,-42.857143,5133.0,17673,0.51562984375,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
28,F250502P00010000,2025-04-28 19:59:59+00:00,10.0,0.2,0.18,0.2,-0.00999999,-4.7619004,24798.0,21597,0.500005,False,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
29,F250502P00010500,2025-04-28 19:55:51+00:00,10.5,0.48,0.49,0.54,-0.060000032,-11.111116,1039.0,3678,0.51562984375,True,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
30,F250502P00011000,2025-04-28 19:40:18+00:00,11.0,0.96,0.97,1.1,-0.06999999,-6.796116,76.0,250,0.7812521875,True,REGULAR,USD,2025-05-02,2025-04-28,10.020000457763672,PUT,F
47,F250509C00009500,2025-04-28 19:46:56+00:00,9.5,0.73,0.7,0.76,-0.00999999,-1.3513501,195.0,5403,0.6210975390625001,True,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
48,F250509C00010000,2025-04-28 19:59:20+00:00,10.0,0.43,0.43,0.45,-0.030000001,-6.521739,1557.0,27455,0.6210975390625001,True,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
49,F250509C00010500,2025-04-28 19:56:24+00:00,10.5,0.24,0.22,0.25,0.00999999,4.3478217,2482.0,16350,0.6093789062500001,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
50,F250509C00011000,2025-04-28 19:43:20+00:00,11.0,0.1,0.09,0.11,-0.009999998,-9.090907,5775.0,7122,0.57812921875,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
51,F250509C00011500,2025-04-28 19:45:00+00:00,11.5,0.04,0.04,0.05,-0.010000002,-20.000002,660.0,1382,0.585941640625,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
52,F250509C00012000,2025-04-28 19:29:31+00:00,12.0,0.02,0.01,0.03,0.0,0.0,1922.0,825,0.6093789062500001,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
53,F250509C00012500,2025-04-28 18:08:51+00:00,12.5,0.01,0.0,0.01,-0.01,-50.0,20.0,719,0.5625043750000001,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
54,F250509C00013000,2025-04-25 14:08:20+00:00,13.0,0.01,0.0,0.01,0.0,0.0,6.0,90,0.6562534375000001,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
55,F250509C00013500,2025-04-25 14:10:08+00:00,13.5,0.01,0.0,0.05,0.0,0.0,12.0,128,0.937500625,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
56,F250509C00014000,2025-04-23 17:41:30+00:00,14.0,0.01,0.0,0.01,0.0,0.0,,5,0.8125018749999999,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
57,F250509C00014500,2025-04-23 13:57:45+00:00,14.5,0.01,0.0,0.01,0.0,0.0,,2,0.87500125,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
58,F250509C00015000,2025-04-23 18:23:41+00:00,15.0,0.01,0.0,0.01,0.0,0.0,,4,0.937500625,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,CALL,F
59,F250509P00006000,2025-04-24 13:48:34+00:00,6.0,0.01,0.0,0.01,0.0,0.0,2.0,241,1.2500037499999999,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
60,F250509P00006500,2025-04-28 13:32:30+00:00,6.5,0.11,0.0,0.2,0.1,1000.0002,1.0,72,1.8281258593749998,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
61,F250509P00007000,2025-04-28 13:32:30+00:00,7.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1889,0.9062509375,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
62,F250509P00007500,2025-04-28 19:33:34+00:00,7.5,0.02,0.01,0.03,0.0,0.0,57.0,525,0.92187578125,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
63,F250509P00008000,2025-04-28 19:29:31+00:00,8.0,0.02,0.02,0.03,-0.01,-33.333336,80.0,998,0.7812521875,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
64,F250509P00008500,2025-04-28 19:54:41+00:00,8.5,0.04,0.04,0.06,-0.13,-76.4706,174.0,1434,0.7187528125,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
65,F250509P00009000,2025-04-28 19:56:11+00:00,9.0,0.1,0.09,0.11,-0.019999996,-16.666662,496.0,2664,0.6562534375000001,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
66,F250509P00009500,2025-04-28 19:58:14+00:00,9.5,0.22,0.22,0.23,-0.010000005,-4.347828,718.0,2216,0.64648791015625,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
67,F250509P00010000,2025-04-28 19:58:14+00:00,10.0,0.41,0.41,0.44,-0.00999999,-2.3809502,2772.0,2447,0.6289099609375001,False,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
68,F250509P00010500,2025-04-28 19:53:57+00:00,10.5,0.71,0.65,0.77,0.01999998,2.898548,215.0,386,0.6015664843750002,True,REGULAR,USD,2025-05-09,2025-04-28,10.020000457763672,PUT,F
22,WFC250502C00070000,2025-04-28 19:59:42+00:00,70.0,0.86,0.83,0.86,-0.27999997,-24.561401,1017.0,1914,0.3852600537109374,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
23,WFC250502C00071000,2025-04-28 19:57:45+00:00,71.0,0.51,0.47,0.49,-0.21000004,-29.166672,1985.0,9136,0.375982802734375,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
24,WFC250502C00072000,2025-04-28 19:58:38+00:00,72.0,0.27,0.25,0.27,-0.16999999,-38.63636,191.0,1107,0.37695935546875,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
25,WFC250502C00073000,2025-04-28 19:57:26+00:00,73.0,0.15,0.13,0.14,-0.099999994,-39.999996,3984.0,553,0.379889013671875,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
26,WFC250502C00074000,2025-04-28 19:11:53+00:00,74.0,0.08,0.07,0.08,-0.08,-50.0,181.0,5227,0.39649041015625003,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
27,WFC250502C00075000,2025-04-28 18:27:38+00:00,75.0,0.05,0.04,0.05,-0.040000003,-44.444447,469.0,3433,0.41797457031249996,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
28,WFC250502C00076000,2025-04-28 18:28:13+00:00,76.0,0.03,0.02,0.03,-0.020000001,-40.000004,67.0,602,0.437505625,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
29,WFC250502C00077000,2025-04-28 17:36:44+00:00,77.0,0.03,0.01,0.03,0.0,0.0,196.0,358,0.48828636718750007,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
30,WFC250502C00078000,2025-04-25 19:03:42+00:00,78.0,0.01,0.01,0.02,-0.02,-66.66667,11.0,2571,0.507817421875,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
31,WFC250502C00079000,2025-04-28 19:35:43+00:00,79.0,0.01,0.0,0.02,-0.01,-50.0,262.0,926,0.507817421875,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
32,WFC250502C00080000,2025-04-28 14:07:25+00:00,80.0,0.01,0.0,0.02,-0.01,-50.0,43.0,85,0.5468795312500001,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
33,WFC250502C00081000,2025-04-25 15:02:42+00:00,81.0,0.01,0.0,0.01,0.0,0.0,2.0,7,0.5468795312500001,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
34,WFC250502C00082000,2025-04-24 17:37:14+00:00,82.0,0.01,0.0,0.01,0.0,0.0,75.0,111,0.5937540625000001,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
35,WFC250502C00083000,2025-04-24 14:38:03+00:00,83.0,0.01,0.0,0.01,0.0,0.0,70.0,92,0.6250037500000001,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
36,WFC250502C00084000,2025-04-25 18:02:00+00:00,84.0,0.01,0.0,0.21,0.0,0.0,1.0,21,0.9941406835937501,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
37,WFC250502C00090000,2025-04-07 14:00:52+00:00,90.0,0.06,0.0,0.01,0.0,0.0,70.0,70,0.87500125,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
38,WFC250502C00100000,2025-04-03 14:16:09+00:00,100.0,0.03,0.0,0.01,0.0,0.0,3.0,296,1.1875040625,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,CALL,WFC
39,WFC250502P00040000,2025-04-17 19:54:00+00:00,40.0,0.01,0.0,0.01,0.0,0.0,50.0,301,1.8125009374999999,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,PUT,WFC
40,WFC250502P00045000,2025-04-21 14:33:49+00:00,45.0,0.01,0.0,0.01,0.0,0.0,11.0,44,1.4375028125,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,PUT,WFC
41,WFC250502P00049000,2025-04-11 13:32:13+00:00,49.0,0.76,0.0,0.01,0.0,0.0,,155,1.1875040625,False,REGULAR,USD,2025-05-02,2025-04-28,69.43000030517578,PUT,WFC
